사번,작업일,쿼리(일부)
O1306464,03-APR-17,"SELECT 1 FROM SESSION_ROLES WHERE ROLE = 'SELECT_CATALOG_ROLE' UNION ALL SELECT"
O1306464,03-APR-17,"SELECT /*+ rule */ column_name, data_type, data_length, data_precision, data_sca"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_TABLES"
O1306464,03-APR-17,"SELECT /*+ rule */ username from sys.all_users ORDER BY 1"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_OPTION"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_SQL_LOGGING"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_SECURITY_OPTION"
O1306464,03-APR-17,"begin DBMS_APPLICATION_INFO.SET_MODULE(:Module,:Action); end;
=================="
O1306464,03-APR-17,"ALTER SESSION SET NLS_LANGUAGE='KOREAN'
NLS_TERRITORY='KOREA'
NLS_CURRENCY='￦'"
O1306464,03-APR-17,"select * from v$nls_parameters"
O1306464,03-APR-17,"SELECT host_name, instance_name FROM v$instance"
O1306464,03-APR-17,"select name, value from v$parameter where name = 'user_dump_dest"
O1306464,03-APR-17,"select s.serial#, p.spid, s.server from v$session s, v$process p where s.sid = 2"
O1306464,03-APR-17,"SELECT userenv('instance'), sid FROM v$mystat WHERE ROWNUM <= 1"
O1306464,03-APR-17,"SELECT /*+ leading(s) */ inst_id, sid, serial#, ospid, orange.orange_fn_host_nam"
O1306464,03-APR-17,"SELECT *
FROM HLD.HLR000 A
, HLD.HLR045 B
WHERE A.ORG_C = B.ORG_C"
O1306464,03-APR-17,"SELECT DDAY_PRFT_FRFT_RVVL_TC, NEXT_INT_PAY_DATE, PRSC_END_DATE, GRUP_GD_NO, LN_"
O1306464,03-APR-17,"SELECT *
FROM HLD.HLR000 A
WHERE A.ORG_C = '001'
AND A.LN_PROC_STAT_C LIKE"
O1306464,03-APR-17,"SELECT *
FROM HLD.HLR000 A
, HLD.HLR045 B
WHERE A.ORG_C = B.ORG_C
AND"
O1306464,03-APR-17,"SELECT *
FROM HLD.HLI006
WHERE ORG_C = '001'
AND TR_DATE = '20170331'
A"
O1306464,03-APR-17,"SELECT *
FROM HLD.HLI006
WHERE ORG_C = '001'
AND TR_DATE = '20170330'
A"
O1306464,03-APR-17,"SELECT /*+ RULE */ * FROM sys.USER_USERS WHERE USERNAME = :user_name
==========="
O1306464,03-APR-17,"SELECT /*+ RULE */ * FROM sys.USER_USERS WHERE USERNAME = :user_name
==========="
O1306464,03-APR-17,"SELECT /*+ RULE */ * FROM sys.USER_USERS WHERE USERNAME = :user_name
==========="
O1306464,03-APR-17,"SELECT /*+ rule */ o.table_name, decode(partitioned, 'YES', 1, 0), decode(cluste"
O1306464,03-APR-17,"SELECT /*+ rule */ column_name, data_type, data_length, data_precision, data_sca"
O1306464,03-APR-17,"SELECT * FROM SYS.ALL_TABLES"
O1306464,03-APR-17,"SELECT 1 FROM SESSION_ROLES WHERE ROLE = 'SELECT_CATALOG_ROLE' UNION ALL SELECT"
O1306464,03-APR-17,"SELECT /*+ rule */ column_name, data_type, data_length, data_precision, data_sca"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_TABLES"
O1306464,03-APR-17,"SELECT /*+ rule */ username from sys.all_users ORDER BY 1"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_OPTION"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_SQL_LOGGING"
O1306464,03-APR-17,"SELECT * FROM ORANGE.ORANGE_SECURITY_OPTION"
O1306464,03-APR-17,"begin DBMS_APPLICATION_INFO.SET_MODULE(:Module,:Action); end;
=================="
O1306464,03-APR-17,"ALTER SESSION SET NLS_LANGUAGE='KOREAN'
NLS_TERRITORY='KOREA'
NLS_CURRENCY='￦'"
O1306464,03-APR-17,"select * from v$nls_parameters"
O1306464,03-APR-17,"SELECT host_name, instance_name FROM v$instance"
O1306464,03-APR-17,"select name, value from v$parameter where name = 'user_dump_dest"
O1306464,03-APR-17,"select s.serial#, p.spid, s.server from v$session s, v$process p where s.sid = 2"
O1306464,03-APR-17,"SELECT userenv('instance'), sid FROM v$mystat WHERE ROWNUM <= 1"
O1306464,03-APR-17,"SELECT /*+ leading(s) */ inst_id, sid, serial#, ospid, orange.orange_fn_host_nam"
O1503832,03-APR-17,"SELECT A.ORG_C,
A.EBIL_NO 환어음번호 ,
decod"
O1503832,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1503832,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1503832,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1503832,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1503832,03-APR-17,"select user from dual"
O1503832,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1503832,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1503832,03-APR-17,"SELECT *
FROM LND.LNa604"
O1503832,03-APR-17,"SELECT A.ORG_C,
A.EBIL_NO 환어음번호 ,
decod"
O1503832,03-APR-17,"SELECT A.ORG_C,
A.EBIL_NO 환어음번호 ,
decod"
O1503832,03-APR-17,"select *
from  CSD.CSBASE
WHERE ORG_C = '001'
AND  CNO  = '10105141'"
O1503832,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1503832,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1503832,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1503832,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1503832,03-APR-17,"select user from dual"
O1503832,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1503832,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1503832,03-APR-17,"SELECT A.ORG_C,
A.EBIL_NO 환어음번호 ,
decod"
O1503832,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1503832,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1503832,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1503832,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1503832,03-APR-17,"select user from dual"
O1503832,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1503832,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1503832,03-APR-17,"SELECT A.ORG_C,
A.EBIL_NO 환어음번호 ,
decod"
O1503832,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1503832,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1503832,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1503832,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1503832,03-APR-17,"select user from dual"
O1503832,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1503832,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1700156,03-APR-17,"SELECT /* 실결제금액 */
/*+ INDEX(EE AK1_TAS_GIRO_STLM_INDC_ISTM)"
O1700156,03-APR-17,"SELECT /* 대량지급수납분 */
/*+ INDEX(NN PK_TAS_GIRO_IO_AMT_ASK_S"
O1700156,03-APR-17,"SELECT /* 실결제금액 */
/*+ INDEX(EE AK1_TAS_GIRO_STLM_INDC_ISTM)"
O1700156,03-APR-17,"select *
FROM  ASD.ASGSIS EE
WHERE  ORG_C = '001'
AND  STLM_DATE = '20170403'"
O1700156,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1700156,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1700156,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1700156,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1700156,03-APR-17,"select user from dual"
O1700156,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1700156,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1700156,03-APR-17,"select *
FROM ASD.ASGRPS CC
WHERE ORG_C = '001'
AND SNR_FILE"
O1700156,03-APR-17,"SELECT /* 창구수납분 */
/*+ INDEX(CC PK_TAS_GIRO_RECP_PAY_TOT_IST"
O1700156,03-APR-17,"SELECT /* 납부자출금분 */
/*+ INDEX(BB PK_TAS_PAY_MN_IO_AMT_ASK_S"
O1700156,03-APR-17,"SELECT  /* (ASQ3007.PCO  이은정) */
SUM(OA.OA_CNT + OB.OB_CNT + O"
O1700156,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1700156,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1700156,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1700156,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1700156,03-APR-17,"select user from dual"
O1700156,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1700156,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1700156,03-APR-17,"select *
from OBSD.TBS_DAY_IMAGE_LOG
where ilgd_log_inst = '001'
and ilgd_log_d"
O1700156,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1700156,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1700156,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1700156,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1700156,03-APR-17,"select user from dual"
O1700156,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1700156,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1700156,03-APR-17,"select * from CDD.CDMAST
where ORG_C = '001'
AND TR_DATE = TO_CHAR(SYSDA"
O1700156,03-APR-17,"select * from CDD.CDMAST
where ORG_C = '001'
AND TR_DATE = TO_CHAR(SYSDA"
O1700156,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1700156,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1700156,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1700156,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1700156,03-APR-17,"select user from dual"
O1700156,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1700156,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1601655,03-APR-17,"SELECT *
FROM LND.LNI082
WHERE ORG_C = '001'
AND BASE_YYMM = '201703'
--AND CLS_"
O1601655,03-APR-17,"SELECT *
FROM LND.LNI082
WHERE ORG_C = '001'
AND BASE_YYMM = '201703'
AND CLS_DA"
O1601655,03-APR-17,"SELECT *
FROM LND.LNI082
WHERE ORG_C = '001'
AND BASE_YYMM = '201703'"
O1601655,03-APR-17,"SELECT *
FROM LND.LNI082
WHERE ORG_C = '001'
AND BASE_YYMM = '201703'
AND ROWNUM"
O1601655,03-APR-17,"SELECT *
FROM LND.LNI082
WHERE ORG_C = '001'
AND ROWNUM < 2"
O1601655,03-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1601655,03-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1601655,03-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1601655,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1601655,03-APR-17,"select user from dual"
O1601655,03-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1601655,03-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1601655,01-APR-17,"SELECT *
FROM FSD.FSSTRE
WHERE ORG_C = '001'
AND ROWNUM < 2"
O1601655,01-APR-17,"SELECT *
FROM LND.LNI085
WHERE ORG_C = '001'
AND STLM_MGNO = '20170331'"
O1601655,01-APR-17,"SELECT *
FROM LND.LNI088
WHERE ORG_C = '001'
AND STLM_MGNO = '20170331'"
O1601655,01-APR-17,"SELECT *
FROM LND.LNI088
WHERE ORG_C = '001'
AND STLM_MGNO = '20170331'
AND SYSI"
O1601655,01-APR-17,"SELECT *
FROM LND.LNI088
WHERE ORG_C = '001'
AND ROWNUM < 2"
O1601655,01-APR-17,"select 'ANY' from session_privs where privilege in ('SELECT ANY TABLE', 'ALTER A"
O1601655,01-APR-17,"select 'DBA' from session_privs where privilege = 'SELECT ANY DICTIONARY'"
O1601655,01-APR-17,"select 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG_ROLE', 'BE"
O1601655,01-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1601655,01-APR-17,"select user from dual"
O1601655,01-APR-17,"select limit from user_resource_limits where resource_name = 'IDLE_TIME'"
O1601655,01-APR-17,"declare  cursor NlsParamsCursor is    SELECT * FROM nls_session_parameters;begin"
O1206108,03-APR-17,"select to_char(to_date('10-1-1999 10:10:10', 'dd-mm-yyyy hh24:mi:ss')) from dual"
O1206108,03-APR-17,"select lengthb(nchr(20)), nchr(20) from dual"
O1206108,03-APR-17,"select length(chr(2000000000)) l4, length(chr(2000000)) l3,  length(chr(20000))"
O1206108,03-APR-17,"SELECT *
FROM CSD.CSBASE
WHERE ORG_C = '001'
AND CNO = '20437217'"
O1206108,03-APR-17,"select /*+RULE */ 'ANY' from session_privs where privilege in ('SELECT ANY TABLE"
O1206108,03-APR-17,"select /*+RULE */ 'DBA' from session_privs where privilege = 'SELECT ANY DICTION"
O1206108,03-APR-17,"select /*+rule */ 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG"
O1206108,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1206108,03-APR-17,"select value from nls_database_parameters where parameter = 'NLS_RDBMS_VERSION'"
O1206108,03-APR-17,"select user from dual"
O1206108,03-APR-17,"alter session set nls_date_format = 'MM/DD/YYYY HH24:MI:SS'"
O1206108,03-APR-17,"select to_char(userenv('SESSIONID')) from dual"
O1206108,03-APR-17,"SELECT *
FROM CSD.CSBASE
WHERE ORG_C = '001'
AND CNO = '20437217'"
O1206108,03-APR-17,"select to_char(to_date('10-1-1999 10:10:10', 'dd-mm-yyyy hh24:mi:ss')) from dual"
O1206108,03-APR-17,"select lengthb(nchr(20)), nchr(20) from dual"
O1206108,03-APR-17,"select length(chr(2000000000)) l4, length(chr(2000000)) l3,  length(chr(20000))"
O1206108,03-APR-17,"SELECT AA.C_ID_NM,
AA.C_ID,
BB.C,
BB.CDNM,
AA.SYSID,"
O1206108,03-APR-17,"select /*+RULE */ 'ANY' from session_privs where privilege in ('SELECT ANY TABLE"
O1206108,03-APR-17,"select /*+RULE */ 'DBA' from session_privs where privilege = 'SELECT ANY DICTION"
O1206108,03-APR-17,"select /*+rule */ 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG"
O1206108,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1206108,03-APR-17,"select value from nls_database_parameters where parameter = 'NLS_RDBMS_VERSION'"
O1206108,03-APR-17,"select user from dual"
O1206108,03-APR-17,"alter session set nls_date_format = 'MM/DD/YYYY HH24:MI:SS'"
O1206108,03-APR-17,"select to_char(userenv('SESSIONID')) from dual"
O1206108,03-APR-17,"SELECT AA.C_ID_NM,
AA.C_ID,
BB.C,
BB.CDNM,
AA.SYSID,"
O1206108,03-APR-17,"select *
from vbd.VBSFTY
where org_c='001'
and cno ='20043249'"
O1206108,03-APR-17,"SELECT * FROM BSD.BSILGD
WHERE ILGD_LOG_INST = '001'
AND ILGD_LOG_DATE = '20"
O1206108,03-APR-17,"SELECT * FROM BSD.BSILGD
WHERE ILGD_LOG_INST = '001'
AND ILGD_LOG_DATE = '20"
O1206108,03-APR-17,"SELECT *
FROM BSD.BSTRLG A
WHERE LOG_INST = '001'
AND LOG_DATE = '20170329"
O1206108,03-APR-17,"SELECT *
FROM BSD.BSTRLG A
WHERE LOG_INST = '001'
AND LOG_DATE = '20170328"
O1206108,03-APR-17,"select to_char(to_date('10-1-1999 10:10:10', 'dd-mm-yyyy hh24:mi:ss')) from dual"
O1206108,03-APR-17,"select lengthb(nchr(20)), nchr(20) from dual"
O1206108,03-APR-17,"select length(chr(2000000000)) l4, length(chr(2000000)) l3,  length(chr(20000))"
O1206108,03-APR-17,"SELECT *
FROM BSD.BSTRLG A
WHERE LOG_INST = '001'
AND LOG_DATE = '20170328"
O1206108,03-APR-17,"select /*+RULE */ 'ANY' from session_privs where privilege in ('SELECT ANY TABLE"
O1206108,03-APR-17,"select /*+RULE */ 'DBA' from session_privs where privilege = 'SELECT ANY DICTION"
O1206108,03-APR-17,"select /*+rule */ 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG"
O1206108,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1206108,03-APR-17,"select value from nls_database_parameters where parameter = 'NLS_RDBMS_VERSION'"
O1206108,03-APR-17,"select user from dual"
O1206108,03-APR-17,"alter session set nls_date_format = 'MM/DD/YYYY HH24:MI:SS'"
O1206108,03-APR-17,"select to_char(userenv('SESSIONID')) from dual"
O1206108,03-APR-17,"SELECT *
FROM IID.IIPTAI
WHERE ORG_C = '001'
AND CNO = '20706921'
AND U"
O1206108,03-APR-17,"SELECT *
FROM IID.IIPTAI
WHERE ORG_C = '001'
AND CNO = '20706921'
--   AND"
O1206108,03-APR-17,"SELECT *
FROM IID.IIPTAI
WHERE ORG_C = '001'
AND CNO = '20706921'
AND U"
O1206108,03-APR-17,"select lengthb(nchr(20)), nchr(20) from dual"
O1206108,03-APR-17,"select length(chr(2000000000)) l4, length(chr(2000000)) l3,  length(chr(20000))"
O1206108,03-APR-17,"select to_char(to_date('10-1-1999 10:10:10', 'dd-mm-yyyy hh24:mi:ss')) from dual"
O1206108,03-APR-17,"SELECT *
FROM IID.IIPTAI
WHERE ORG_C = '001'
AND CNO = '20706921'"
O1206108,03-APR-17,"select /*+RULE */ 'ANY' from session_privs where privilege in ('SELECT ANY TABLE"
O1206108,03-APR-17,"select /*+RULE */ 'DBA' from session_privs where privilege = 'SELECT ANY DICTION"
O1206108,03-APR-17,"select /*+rule */ 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG"
O1206108,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1206108,03-APR-17,"select value from nls_database_parameters where parameter = 'NLS_RDBMS_VERSION'"
O1206108,03-APR-17,"select user from dual"
O1206108,03-APR-17,"alter session set nls_date_format = 'MM/DD/YYYY HH24:MI:SS'"
O1206108,03-APR-17,"select to_char(userenv('SESSIONID')) from dual"
O1206108,03-APR-17,"SELECT *
FROM IID.IIPTAI
WHERE ORG_C = '001'
AND CNO = '20706921'"
O1206108,03-APR-17,"select /*+RULE */ 'ANY' from session_privs where privilege in ('SELECT ANY TABLE"
O1206108,03-APR-17,"select /*+RULE */ 'DBA' from session_privs where privilege = 'SELECT ANY DICTION"
O1206108,03-APR-17,"select /*+rule */ 'DBA' from session_roles where role in ('DBA', 'SELECT_CATALOG"
O1206108,03-APR-17,"select '*' from sys.all_tables where owner = 'SYSTEM' and table_name = 'BENTHIC_"
O1206108,03-APR-17,"select value from nls_database_parameters where parameter = 'NLS_RDBMS_VERSION'"
O1206108,03-APR-17,"select user from dual"
O1206108,03-APR-17,"alter session set nls_date_format = 'MM/DD/YYYY HH24:MI:SS'"
O1206108,03-APR-17,"select to_char(userenv('SESSIONID')) from dual"
O1602850,03-APR-17,"select dbms_transaction.local_transaction_id from dual"
O1602850,03-APR-17,"select dbms_transaction.local_transaction_id from dual"
O1602850,03-APR-17,"select dbms_transaction.local_transaction_id from dual"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
ITEM_ID,
AA,
BB,
CC
FR"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
ITEM_ID,
AA,
BB,
CC
FR"
O1602850,03-APR-17,"SELECT
ITEM_ID,
AA,
BB,
CC
FR"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
ITEM_ID,
DECODE(SUBSTR(ITEM_ID,1,8),"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
DECOD"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
ITEM_ID,
DECODE(SUBSTR(ITEM_ID,1,8),"
O1602850,03-APR-17,"SELECT
DECOD"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT
AA,
BB,
CC
FROM"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"select table_name, column_name   from all_tab_columns  where upper(owner) = uppe"
O1602850,03-APR-17,"select object_name, object_type   from all_objects  where upper(owner) = upper(:"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT
V7.RPRT_ORD_NO,
V7.RPRT_ITEM_ID,"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT
--             V7.RPRT_ORD_NO,
--            V7.RPRT_ITEM_ID,
--"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"SELECT
--            V7.RPRT_ORD_NO,
--            V7.RPRT_ITEM_ID,
--"
O1602850,03-APR-17,"SELECT"
O1602850,03-APR-17,"begin DBMS_APPLICATION_INFO.SET_MODULE(:Module,:Action); end;
=================="
O1602850,03-APR-17,"ALTER SESSION SET NLS_LANGUAGE='KOREAN'
NLS_TERRITORY='KOREA'
NLS_CURRENCY='￦'"
O1602850,03-APR-17,"select * from v$nls_parameters"
